Function Name,Implementation Status,Compliance Frameworks Count,Compliance Frameworks,Primary API Function,Primary User Function,File Exists,Notes
s3_bucket_server_access_logging_enabled,,130,"nist_csf_1.1_aws, gxp_21_cfr_part_11_aws, pci_3.2.1_aws, aws_foundational_technical_review_aws, nist_800_53_revision_5_aws, nist_800_53_revision_4_aws, soc2_aws, fedramp_moderate_revision_4_aws, nist_800_171_revision_2_aws, aws_foundational_security_best_practices_aws, fedramp_low_revision_4_aws, aws_well_architected_framework_security_pillar_aws, ffiec_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, hipaa_aws, rbi_cyber_security_framework_aws, pci_4.0_aws, kisa_isms_p_2023_aws, cisa_aws","client=boto3.client(""s3"")",get_bucket_logging(),YES,Serves 130 compliance requirements across 20 frameworks
sagemaker_endpoint_config_prod_variant_instances,,2,"aws_foundational_security_best_practices_aws, iso27001_2022_aws","client=boto3.client(""sagemaker"")",describe_endpoint_config(),YES,Serves 2 compliance requirements across 2 frameworks
sagemaker_models_network_isolation_enabled,,4,"aws_foundational_security_best_practices_aws, aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, kisa_isms_p_2023_korean_aws","client=boto3.client(""sagemaker"")",describe_model(),YES,Serves 4 compliance requirements across 4 frameworks
sagemaker_models_vpc_settings_configured,,6,"aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws","client=boto3.client(""sagemaker"")",describe_model(),YES,Serves 6 compliance requirements across 4 frameworks
sagemaker_notebook_instance_encryption_enabled,,46,"nist_csf_1.1_aws, gxp_21_cfr_part_11_aws, pci_3.2.1_aws, gdpr_aws, nist_800_53_revision_5_aws, nist_800_53_revision_4_aws, fedramp_moderate_revision_4_aws, nist_800_171_revision_2_aws, fedramp_low_revision_4_aws, aws_well_architected_framework_security_pillar_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, hipaa_aws, gxp_eu_annex_11_aws, mitre_attack_aws, rbi_cyber_security_framework_aws, pci_4.0_aws, kisa_isms_p_2023_aws, cisa_aws","client=boto3.client(""sagemaker"")",describe_notebook_instance(),YES,Serves 46 compliance requirements across 19 frameworks
sagemaker_notebook_instance_root_access_disabled,,7,"aws_foundational_security_best_practices_aws, aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, kisa_isms_p_2023_korean_aws, pci_4.0_aws","client=boto3.client(""sagemaker"")",describe_notebook_instance(),YES,Serves 7 compliance requirements across 5 frameworks
sagemaker_notebook_instance_vpc_settings_configured,,15,"aws_foundational_security_best_practices_aws, aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, pci_4.0_aws","client=boto3.client(""sagemaker"")",describe_notebook_instance(),YES,Serves 15 compliance requirements across 6 frameworks
sagemaker_notebook_instance_without_direct_internet_access_configured,,103,"nist_csf_1.1_aws, gxp_21_cfr_part_11_aws, pci_3.2.1_aws, nist_800_53_revision_5_aws, nist_800_53_revision_4_aws, fedramp_moderate_revision_4_aws, nist_800_171_revision_2_aws, aws_foundational_security_best_practices_aws, fedramp_low_revision_4_aws, aws_well_architected_framework_security_pillar_aws, ffiec_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, hipaa_aws, mitre_attack_aws, rbi_cyber_security_framework_aws, pci_4.0_aws, kisa_isms_p_2023_aws, cisa_aws","client=boto3.client(""sagemaker"")",describe_notebook_instance(),YES,Serves 103 compliance requirements across 19 frameworks
sagemaker_training_jobs_intercontainer_encryption_enabled,,6,"kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, mitre_attack_aws","client=boto3.client(""sagemaker"")",describe_training_job(),YES,Serves 6 compliance requirements across 5 frameworks
sagemaker_training_jobs_network_isolation_enabled,,3,"aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, kisa_isms_p_2023_korean_aws","client=boto3.client(""sagemaker"")",describe_training_job(),YES,Serves 3 compliance requirements across 3 frameworks
sagemaker_training_jobs_volume_and_output_encryption_enabled,,9,"fedramp_low_revision_4_aws, aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, cisa_aws, kisa_isms_p_2023_korean_aws","client=boto3.client(""sagemaker"")",describe_training_job(),YES,Serves 9 compliance requirements across 6 frameworks
sagemaker_training_jobs_vpc_settings_configured,,6,"aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws","client=boto3.client(""sagemaker"")",describe_training_job(),YES,Serves 6 compliance requirements across 4 frameworks
secretsmanager_automatic_rotation_enabled,,57,"aws_foundational_security_best_practices_aws, nist_csf_1.1_aws, kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, nist_800_53_revision_5_aws, cisa_aws, kisa_isms_p_2023_korean_aws, gxp_21_cfr_part_11_aws, hipaa_aws, mitre_attack_aws, pci_4.0_aws","client=boto3.client(""secretsmanager"")",describe_secret(),YES,Serves 57 compliance requirements across 11 frameworks
secretsmanager_secret_unused,,5,pci_4.0_aws,"client=boto3.client(""secretsmanager"")","boto3.client(""secretsmanager"")",YES,Serves 5 compliance requirements across 1 frameworks
securityhub_enabled,,153,"cis_4.0_aws, nist_csf_1.1_aws, cis_2.0_aws, gxp_21_cfr_part_11_aws, aws_account_security_onboarding_aws, nist_800_53_revision_5_aws, nist_800_53_revision_4_aws, soc2_aws, fedramp_moderate_revision_4_aws, nist_800_171_revision_2_aws, fedramp_low_revision_4_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, ffiec_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, hipaa_aws, gxp_eu_annex_11_aws, mitre_attack_aws, rbi_cyber_security_framework_aws, pci_4.0_aws, cis_1.5_aws, kisa_isms_p_2023_aws, cisa_aws, cis_3.0_aws",securityhub = boto3.client('securityhub'),describe_hub(),YES,Serves 153 compliance requirements across 25 frameworks
servicecatalog_portfolio_shared_within_organization_only,,2,"iso27001_2022_aws, pci_4.0_aws","client=boto3.client(""servicecatalog"")","list_portfolios(), list_shared_resources()",YES,Serves 2 compliance requirements across 2 frameworks
shield_advanced_protection_in_associated_elastic_ips,,8,"kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, kisa_isms_p_2023_korean_aws, mitre_attack_aws, aws_account_security_onboarding_aws","client=boto3.client(""shield"")",list_protections(),YES,Serves 8 compliance requirements across 6 frameworks
shield_advanced_protection_in_classic_load_balancers,,8,"kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, kisa_isms_p_2023_korean_aws, mitre_attack_aws, aws_account_security_onboarding_aws","client=boto3.client(""shield"")",list_protections(),YES,Serves 8 compliance requirements across 6 frameworks
shield_advanced_protection_in_cloudfront_distributions,,8,"kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, kisa_isms_p_2023_korean_aws, mitre_attack_aws, aws_account_security_onboarding_aws","client=boto3.client(""shield"")",list_protections(),YES,Serves 8 compliance requirements across 6 frameworks
shield_advanced_protection_in_global_accelerators,,8,"kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, kisa_isms_p_2023_korean_aws, mitre_attack_aws, aws_account_security_onboarding_aws","client=boto3.client('shield'), client2=boto3.client('globalaccelerator')","list_accelerators(), list_protections()",YES,Serves 8 compliance requirements across 6 frameworks
shield_advanced_protection_in_internet_facing_load_balancers,,10,"kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, kisa_isms_p_2023_korean_aws, aws_account_security_onboarding_aws, mitre_attack_aws, pci_4.0_aws","client1=boto3.client('elbv2'), client2=boto3.client('shield')","describe_load_balancers(), list_protections()",YES,Serves 10 compliance requirements across 7 frameworks
shield_advanced_protection_in_route53_hosted_zones,,8,"kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, kisa_isms_p_2023_korean_aws, mitre_attack_aws, aws_account_security_onboarding_aws","client1=boto3.client('route53'), client2=boto3.client('shield')","list_hosted_zones(), list_protections()",YES,Serves 8 compliance requirements across 6 frameworks
sns_subscription_not_using_http_endpoints,,4,"kisa_isms_p_2023_aws, kisa_isms_p_2023_korean_aws",client=boto3.client('sns'),list_subscriptions(),YES,Serves 4 compliance requirements across 2 frameworks
sns_topics_kms_encryption_at_rest_enabled,,44,"nist_csf_1.1_aws, gxp_21_cfr_part_11_aws, pci_3.2.1_aws, aws_foundational_technical_review_aws, gdpr_aws, nist_800_53_revision_5_aws, nist_800_53_revision_4_aws, fedramp_moderate_revision_4_aws, nist_800_171_revision_2_aws, aws_foundational_security_best_practices_aws, fedramp_low_revision_4_aws, aws_well_architected_framework_security_pillar_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, hipaa_aws, gxp_eu_annex_11_aws, mitre_attack_aws, rbi_cyber_security_framework_aws, pci_4.0_aws, kisa_isms_p_2023_aws, cisa_aws",client=boto3.client('sns'),list_topics(),YES,Serves 44 compliance requirements across 21 frameworks
sns_topics_not_publicly_accessible,,6,"aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws",client=boto3.client('sns'),"list_topics(), get_topic_attributes()",YES,Serves 6 compliance requirements across 5 frameworks
sqs_queues_not_publicly_accessible,,5,"aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, ens_rd2022_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws",client=boto3.client('sqs'),"list_queues(), get_queue_attributes()",YES,Serves 5 compliance requirements across 5 frameworks
sqs_queues_server_side_encryption_enabled,,7,"aws_foundational_security_best_practices_aws, aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, ens_rd2022_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws",client=boto3.client('sqs'),"list_queues(), get_queue_attributes()",YES,Serves 7 compliance requirements across 6 frameworks
ssm_document_secrets,,10,"kisa_isms_p_2023_aws, aws_well_architected_framework_security_pillar_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, mitre_attack_aws",client=boto3.client('ssm'),"list_documents(), get_document()",YES,Serves 10 compliance requirements across 5 frameworks
ssm_documents_set_as_public,,11,"aws_foundational_security_best_practices_aws, aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, rbi_cyber_security_framework_aws, pci_4.0_aws",client=boto3.client('ssm'),"list_documents(), describe_document()",YES,Serves 11 compliance requirements across 7 frameworks
ssm_managed_compliant_patching,,103,"nist_csf_1.1_aws, gxp_21_cfr_part_11_aws, pci_3.2.1_aws, nist_800_53_revision_5_aws, nist_800_53_revision_4_aws, soc2_aws, fedramp_moderate_revision_4_aws, nist_800_171_revision_2_aws, aws_foundational_security_best_practices_aws, fedramp_low_revision_4_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, ffiec_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, hipaa_aws, rbi_cyber_security_framework_aws, pci_4.0_aws, kisa_isms_p_2023_aws, cisa_aws",client = boto3.client('ssm'),describe_instance_patch_states(),YES,Serves 103 compliance requirements across 20 frameworks
ssmincidents_enabled_with_plans,,5,"ens_rd2022_aws, kisa_isms_p_2023_aws, kisa_isms_p_2023_korean_aws",client=boto3.client('ssm-incidents'),"list_incident_records(), list_response_plans(), get_response_plan()",YES,Serves 5 compliance requirements across 3 frameworks
stepfunctions_statemachine_logging_enabled,,15,"soc2_aws, iso27001_2022_aws, pci_4.0_aws",client=boto3.client('stepfunctions'),"list_state_machines(), describe_state_machine()",YES,Serves 15 compliance requirements across 3 frameworks
storagegateway_fileshare_encryption_enabled,,4,"kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws",client=boto3.client('storagegateway'),"list_file_shares(), describe_file_shares()",YES,Serves 4 compliance requirements across 3 frameworks
transfer_server_in_transit_encryption_enabled,,5,"soc2_aws, iso27001_2022_aws, pci_4.0_aws",client=boto3.client('transfer'),"list_servers(), describe_server()",YES,Serves 5 compliance requirements across 3 frameworks
trustedadvisor_errors_and_warnings,,10,"kisa_isms_p_2023_aws, kisa_isms_p_2023_korean_aws","client=boto3.client('support', region_name='us-east-1')","describe_trusted_advisor_checks(), describe_trusted_advisor_check_result()",YES,Serves 10 compliance requirements across 2 frameworks
trustedadvisor_premium_support_plan_subscribed,,6,"kisa_isms_p_2023_aws, kisa_isms_p_2023_korean_aws","client=boto3.client('support', region_name='us-east-1')",describe_trusted_advisor_checks(),YES,Serves 6 compliance requirements across 2 frameworks
vpc_default_security_group_closed,,1,iso27001_2022_aws,client=boto3.client('ec2'),"describe_vpcs(), describe_security_groups()",YES,Serves 1 compliance requirements across 1 frameworks
vpc_different_regions,,9,"ens_rd2022_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws","client=boto3.client(""ec2"")",describe_vpcs(),YES,Serves 9 compliance requirements across 4 frameworks
vpc_endpoint_connections_trust_boundaries,,8,"aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, cisa_aws, kisa_isms_p_2023_korean_aws, aws_foundational_technical_review_aws","client=boto3.client(""ec2"")",describe_vpc_endpoints(),YES,Serves 8 compliance requirements across 6 frameworks
vpc_endpoint_for_ec2_enabled,,21,"aws_foundational_security_best_practices_aws, iso27001_2022_aws, pci_4.0_aws, pci_3.2.1_aws","client=boto3.client(""ec2"")",describe_vpc_endpoints(),YES,Serves 21 compliance requirements across 4 frameworks
vpc_endpoint_multi_az_enabled,,4,iso27001_2022_aws,"client=boto3.client(""ec2"")",describe_vpc_endpoints(),YES,Serves 4 compliance requirements across 1 frameworks
vpc_endpoint_services_allowed_principals_trust_boundaries,,7,"aws_well_architected_framework_security_pillar_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, aws_foundational_technical_review_aws","client=boto3.client(""ec2"")",describe_vpc_endpoint_services(),YES,Serves 7 compliance requirements across 5 frameworks
vpc_flow_logs_enabled,,123,"cis_4.0_aws, nist_csf_1.1_aws, cis_2.0_aws, gxp_21_cfr_part_11_aws, pci_3.2.1_aws, gdpr_aws, aws_account_security_onboarding_aws, nist_800_53_revision_5_aws, nist_800_53_revision_4_aws, soc2_aws, fedramp_moderate_revision_4_aws, nist_800_171_revision_2_aws, aws_foundational_security_best_practices_aws, fedramp_low_revision_4_aws, aws_well_architected_framework_security_pillar_aws, ens_rd2022_aws, ffiec_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, iso27001_2013_aws, hipaa_aws, rbi_cyber_security_framework_aws, pci_4.0_aws, cis_1.5_aws, kisa_isms_p_2023_aws, cis_1.4_aws, cisa_aws, cis_3.0_aws",client = boto3.client('ec2'),"describe_vpcs(), describe_flow_logs(Filters=[{""Name"": ""resource-id"", ""Values"": [vpc_id]}])",YES,Serves 123 compliance requirements across 28 frameworks
vpc_peering_routing_tables_with_least_privilege,,11,"cis_4.0_aws, kisa_isms_p_2023_aws, cis_3.0_aws, ens_rd2022_aws, cis_1.4_aws, iso27001_2022_aws, cis_2.0_aws, kisa_isms_p_2023_korean_aws, cis_1.5_aws",ec2 = boto3.client('ec2'),"describe_vpc_peering_connections(), describe_route_tables()",YES,Serves 11 compliance requirements across 9 frameworks
vpc_subnet_different_az,,11,"ens_rd2022_aws, kisa_isms_p_2023_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws","client=boto3.client(""ec2"")",describe_subnets(),YES,Serves 11 compliance requirements across 4 frameworks
vpc_subnet_no_public_ip_by_default,,13,"aws_foundational_security_best_practices_aws, kisa_isms_p_2023_aws, soc2_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, aws_foundational_technical_review_aws, rbi_cyber_security_framework_aws","client=boto3.client(""ec2"")",describe_subnets(),YES,Serves 13 compliance requirements across 7 frameworks
vpc_subnet_separate_private_public,,17,"kisa_isms_p_2023_aws, ens_rd2022_aws, soc2_aws, iso27001_2022_aws, kisa_isms_p_2023_korean_aws, aws_foundational_technical_review_aws","client=boto3.client(""ec2"")","describe_subnets(), describe_route_tables()",YES,Serves 17 compliance requirements across 6 frameworks
vpc_vpn_connection_tunnels_up,,10,"aws_foundational_security_best_practices_aws, iso27001_2022_aws, pci_4.0_aws",boto3.client('ec2'),describe_vpn_connections(),YES,Serves 10 compliance requirements across 3 frameworks
waf_global_rule_with_conditions,,8,pci_4.0_aws,client=boto3.client('wafv2'),get_rule(),YES,Serves 8 compliance requirements across 1 frameworks
waf_global_rulegroup_not_empty,,10,pci_4.0_aws,boto3.client('wafv2'),get_rule_group(),YES,Serves 10 compliance requirements across 1 frameworks
waf_global_webacl_logging_enabled,implemented,2025-07-05,Global WAF Web ACL logging compliance check  
wafv2_webacl_logging_enabled,implemented,2025-07-05,WAF v2 Web ACL logging compliance check
wafv2_webacl_rule_logging_enabled,implemented,2025-07-05,WAF v2 Web ACL rule logging compliance check
elbv2_waf_acl_attached,implemented,2025-07-05,ELBv2 WAF ACL attachment compliance check
